960,28592,18423
969,28164,18423
978,29421,18423
987,28830,18423
996,28794,18423
1005,28975,18423
1015,35647,18423
1025,29379,18423
1035,28676,18423
1045,28701,18423
1055,28883,18423
1065,29508,18423
1075,29333,18423
1085,29277,18423
1095,29366,18423
1105,28185,18423
1116,29689,18423
1127,30341,18423
1138,29358,18423
1149,29903,18423
1160,30309,18423
1171,29942,18423
1182,31492,18423
1193,30058,18423
1204,29759,18423
1216,31023,18423
1228,29697,18423
1240,30259,18423
1252,29481,18423
1264,30111,18423
1276,30119,18423
1288,30051,18423
1300,30689,18423
1313,30136,18423
1326,31007,18423
1339,31827,18423
1352,32513,18423
1365,30890,18423
1378,31628,18423
1391,31804,18423
1404,32069,18423
1418,47203,18423
1432,31454,18423
1446,31300,18423
1460,31017,18423
1474,30343,18423
1488,31639,18423
1502,32360,18423
1517,32173,18423
1532,31383,18423
1547,31973,18423
1562,32640,18423
1577,31006,18423
1592,32858,18423
1607,32235,18423
1623,34086,18423
1639,33027,18423
1655,32623,18423
1671,33692,18423
1687,33350,18423
1703,32770,18423
1720,34869,18423
1737,34089,18423
1754,34516,18423
1771,35935,18423
1788,35908,18423
1805,48989,36855
1823,49463,36855
1841,49057,36855
1859,49771,36855
1877,49381,36855
1895,49298,36855
1913,48932,36855
1932,48987,36855
1951,50158,36855
1970,47653,36855
1989,48928,36855
2008,49395,36855
2028,49006,36855
2048,50497,36855
2068,47618,36855
2088,48648,36855
2108,48020,36855
2129,49505,36855
2150,48082,36855
2171,49834,36855
2192,48535,36855
2213,48757,36855
2235,50150,36855
2257,52334,36855
2279,48769,36855
2301,50458,36855
2324,51143,36855
2347,50591,36855
2370,51644,36855
2393,51834,36855
2416,50281,36855
2440,50762,36855
2464,50571,36855
2488,49956,36855
2512,50750,36855
2537,51912,36855
2562,51465,36855
2587,51147,36855
2612,51900,36855
2638,52251,36855
2664,51769,36855
2690,51823,36855
2716,51812,36855
2743,52982,36855
2770,53668,36855
2797,53401,36855
2824,52644,36855
2852,52808,36855
2880,67402,36855
2908,53879,36855
2937,52681,36855
2966,52204,36855
2995,53328,36855
3024,54455,36855
3054,53663,36855
3084,55355,36855
3114,53452,36855
3145,55650,36855
3176,56613,36855
3207,55754,36855
3239,56097,36855
3271,58165,36855
3303,56029,36855
3336,56605,36855
3369,60256,36855
3402,56792,36855
3436,57623,36855
3470,61155,36855
3504,59776,36855
3539,61064,36855
3574,60869,36855
3609,85492,73719
3645,85905,73719
3681,85028,73719
3717,86039,73719
3754,89800,73719
3791,83730,73719
3828,83107,73719
3866,94836,73719
3904,84126,73719
3943,83501,73719
3982,82103,73719
4021,81551,73719
4061,83003,73719
4101,85855,73719
4142,83114,73719
4183,83863,73719
4224,86495,73719
4266,87829,73719
4308,98747,73719
4351,85624,73719
4394,82195,73719
4437,82359,73719
4481,84859,73719
4525,87641,73719
4570,81995,73719
4615,85528,73719
4661,84584,73719
4707,85320,73719
4754,86665,73719
4801,86917,73719
4849,85840,73719
4897,85856,73719
4945,88106,73719
4994,85868,73719
5043,85846,73719
5093,86187,73719
5143,88899,73719
5194,89952,73719
5245,88026,73719
5297,86599,73719
5349,91364,73719
5402,92381,73719
5456,89749,73719
5510,90504,73719
5565,91134,73719
5620,89950,73719
5676,91998,73719
5732,93460,73719
5789,92044,73719
5846,92393,73719
5904,95637,73719
5963,96113,73719
6022,94356,73719
6082,95685,73719
6142,96612,73719
6203,98492,73719
6265,98392,73719
6327,96549,73719
6390,98346,73719
6453,103166,73719
6517,99503,73719
6582,100580,73719
6647,101359,73719
6713,102989,73719
6780,103810,73719
6847,105199,73719
6915,104651,73719
6984,106013,73719
7053,106440,73719
7123,107437,73719
7194,161394,147447
7265,163096,147447
7337,155811,147447
7410,164054,147447
7484,164722,147447
7558,162637,147447
7633,165799,147447
7709,161815,147447
7786,161357,147447
7863,170096,147447
7941,164798,147447
8020,163778,147447
8100,171058,147447
8181,163291,147447
8262,163190,147447
8344,172028,147447
8427,165534,147447
8511,163900,147447
8596,170763,147447
8681,164804,147447
8767,164967,147447
8854,167290,147447
8942,171168,147447
9031,174769,147447
9121,167280,147447
9212,175457,147447
9304,171254,147447
9397,177180,147447
9490,177321,147447
9584,178337,147447
9679,179688,147447
9775,179928,147447
9872,181326,147447
9970,184205,147447
10069,179859,147447
10169,181043,147447
10270,185880,147447
10372,180808,147447
10475,182695,147447
10579,186606,147447
10684,181326,147447
10790,179716,147447
10897,188823,147447
11005,184908,147447
11115,185565,147447
11226,192958,147447
11338,189306,147447
11451,184851,147447
11565,191723,147447
11680,192675,147447
11796,188212,147447
11913,194029,147447
12032,191253,147447
12152,194370,147447
12273,206598,147447
12395,196972,147447
12518,203285,147447
12643,199781,147447
12769,199792,147447
12896,206221,147447
13024,203690,147447
13154,202891,147447
13285,212649,147447
13417,212606,147447
13551,217876,147447
13686,213278,147447
13822,215553,147447
13960,221675,147447
14099,215349,147447
14239,219668,147447
14381,318332,294903
14524,313394,294903
14669,316204,294903
14815,320373,294903
14963,319895,294903
15112,318588,294903
15263,315923,294903
15415,321501,294903
15569,326859,294903
15724,321764,294903
15881,325283,294903
16039,328393,294903
16199,319953,294903
16360,329807,294903
16523,332430,294903
16688,329316,294903
16854,328443,294903
17022,332894,294903
17192,331385,294903
17363,338773,294903
17536,336383,294903
17711,336539,294903
17888,343971,294903
18066,344317,294903
18246,335878,294903
18428,350751,294903
18612,344986,294903
18798,355130,294903
18985,349348,294903
19174,348754,294903
19365,356268,294903
19558,355852,294903
19753,360876,294903
19950,361150,294903
20149,360216,294903
20350,363033,294903
20553,361534,294903
20758,369639,294903
20965,362636,294903
21174,361915,294903
21385,366070,294903
21598,364255,294903
21813,371428,294903
22031,371036,294903
22251,377570,294903
22473,377172,294903
22697,374122,294903
22923,373308,294903
23152,383095,294903
23383,384459,294903
23616,384897,294903
23852,394672,294903
24090,386649,294903
24330,394982,294903
24573,395008,294903
24818,397252,294903
25066,403054,294903
25316,398531,294903
25569,399807,294903
25824,414532,294903
26082,411979,294903
26342,426265,294903
26605,417546,294903
26871,422191,294903
27139,433996,294903
27410,429168,294903
27684,441049,294903
27960,443762,294903
28239,472824,294903
28521,453901,294903
28806,638957,589815
29094,638559,589815
29384,633359,589815
29677,637108,589815
29973,626483,589815
30272,638091,589815
30574,638556,589815
30879,638912,589815
31187,651829,589815
31498,673312,589815
31812,646993,589815
32130,659349,589815
32451,652354,589815
32775,680191,589815
33102,660683,589815
33433,676209,589815
33767,661852,589815
34104,684508,589815
34445,705991,589815
34789,668431,589815
35136,699931,589815
35487,693184,589815
35841,699447,589815
36199,693091,589815
36560,672872,589815
36925,708204,589815
37294,712741,589815
37666,709982,589815
38042,699030,589815
38422,736972,589815
38806,736667,589815
39194,707268,589815
39585,758753,589815
39980,745139,589815
40379,726142,589815
40782,773601,589815
41189,780458,589815
41600,735047,589815
42016,758705,589815
42436,758042,589815
42860,762974,589815
43288,757221,589815
43720,774114,589815
44157,782521,589815
44598,756849,589815
45043,824300,589815
45493,783421,589815
45947,786718,589815
46406,807375,589815
46870,799094,589815
47338,818045,589815
47811,829273,589815
48289,817466,589815
48771,823898,589815
49258,823843,589815
49750,823179,589815
50247,831977,589815
50749,837102,589815
51256,854624,589815
51768,850632,589815
52285,882519,589815
52807,867181,589815
53335,916057,589815
53868,872980,589815
54406,895181,589815
54950,891655,589815
55499,921701,589815
56053,912645,589815
56613,958591,589815
57179,941436,589815
57750,1285942,1179639
58327,1289537,1179639
58910,1302598,1179639
59499,1297161,1179639
60093,1316712,1179639
60693,1307873,1179639
61299,1302084,1179639
61911,1344813,1179639
62530,1344157,1179639
63155,1323195,1179639
63786,1378576,1179639
64423,1347257,1179639
65067,1383784,1179639
65717,1393024,1179639
66374,1370049,1179639
67037,1386020,1179639
67707,1378963,1179639
68384,1391508,1179639
69067,1386528,1179639
69757,1398381,1179639
70454,1434851,1179639
71158,1387728,1179639
71869,1422248,1179639
72587,1425040,1179639
73312,1421353,1179639
74045,1435539,1179639
74785,1472290,1179639
75532,1453086,1179639
76287,1445150,1179639
77049,1496580,1179639
77819,1470058,1179639
78597,1483755,1179639
79382,1559242,1179639
80175,1456532,1179639
80976,1537825,1179639
81785,1539047,1179639
82602,1550602,1179639
83428,1514619,1179639
84262,1577164,1179639
85104,1535300,1179639
85955,1559343,1179639
86814,1570933,1179639
87682,1580458,1179639
88558,1524568,1179639
89443,1630189,1179639
90337,1588150,1179639
91240,1640113,1179639
92152,1633949,1179639
93073,1640607,1179639
94003,1673943,1179639
94943,1740957,1179639
95892,1631870,1179639
96850,1697639,1179639
97818,1712384,1179639
98796,1715686,1179639
99783,1741075,1179639
100780,1707999,1179639
101787,1716059,1179639
102804,1806514,1179639
103832,1791064,1179639
104870,1744715,1179639
105918,1761800,1179639
106977,1884646,1179639
108046,1789704,1179639
109126,1807785,1179639
110217,1878916,1179639
111319,1857343,1179639
112432,1907747,1179639
113556,1972647,1179639
114691,2633235,2359287
115837,2622529,2359287
116995,2696537,2359287
118164,2671122,2359287
119345,2699183,2359287
120538,2761333,2359287
121743,2634492,2359287
122960,2695196,2359287
124189,2745627,2359287
125430,2697678,2359287
126684,2758679,2359287
127950,2790802,2359287
129229,2758672,2359287
130521,2769234,2359287
131826,2748229,2359287
133144,2770241,2359287
134475,2776573,2359287
135819,2824477,2359287
137177,2823336,2359287
138548,2805471,2359287
139933,2881399,2359287
141332,2822206,2359287
142745,2855906,2359287
144172,2874428,2359287
145613,2929095,2359287
147069,2899419,2359287
148539,2944695,2359287
150024,2956880,2359287
151524,3033842,2359287
153039,3008998,2359287
154569,3001302,2359287
156114,3036498,2359287
157675,3113825,2359287
159251,3052507,2359287
160843,3007899,2359287
162451,3119933,2359287
164075,3020023,2359287
165715,3137990,2359287
167372,3229918,2359287
169045,3154565,2359287
170735,3147712,2359287
172442,3196731,2359287
174166,3205874,2359287
175907,3302573,2359287
177666,3343033,2359287
179442,3253870,2359287
181236,3309286,2359287
183048,3358363,2359287
184878,3330749,2359287
186726,3376321,2359287
188593,3409828,2359287
190478,3427829,2359287
192382,3442504,2359287
194305,3529762,2359287
196248,3452525,2359287
198210,3522213,2359287
200192,3545192,2359287
202193,3538446,2359287
204214,3605359,2359287
206256,3623836,2359287
208318,3655915,2359287
210401,3693374,2359287
212505,3693853,2359287
214630,3792810,2359287
216776,3800462,2359287
218943,3805719,2359287
221132,3897177,2359287
223343,4055175,2359287
225576,4085770,2359287
227831,3984055,2359287
230109,5438344,4718583
232410,5451106,4718583
234734,5560709,4718583
237081,5438668,4718583
239451,5477557,4718583
241845,5874123,4718583
244263,5540673,4718583
246705,5675383,4718583
249172,5778058,4718583
251663,5578042,4718583
254179,5765088,4718583
256720,5704288,4718583
259287,5847150,4718583
261879,5727162,4718583
264497,5811897,4718583
267141,5974596,4718583
269812,5885466,4718583
272510,5986067,4718583
275235,6000090,4718583
277987,5974438,4718583
280766,6016341,4718583
283573,5940620,4718583
286408,6165940,4718583
289272,6138762,4718583
292164,6190063,4718583
295085,6263575,4718583
298035,6129630,4718583
301015,6371295,4718583
304025,6435166,4718583
307065,6441756,4718583
310135,6464049,4718583
313236,6588937,4718583
316368,6421384,4718583
319531,6596276,4718583
322726,6574372,4718583
325953,6569485,4718583
329212,6718428,4718583
332504,6798470,4718583
335829,6634855,4718583
339187,6760896,4718583
342578,7088690,4718583
346003,6879846,4718583
349463,6901105,4718583
352957,7076915,4718583
356486,7026618,4718583
360050,7061579,4718583
363650,7137145,4718583
367286,6978608,4718583
370958,7191529,4718583
374667,7301922,4718583
378413,7323818,4718583
382197,7271656,4718583
386018,7646427,4718583
389878,7278566,4718583
393776,7403480,4718583
397713,7749337,4718583
401690,7420389,4718583
405706,7547356,4718583
409763,7768727,4718583
413860,7635515,4718583
417998,7717594,4718583
422177,7935950,4718583
426398,7791204,4718583
430661,7903957,4718583
434967,8362873,4718583
439316,8071732,4718583
443709,8210678,4718583
448146,8374726,4718583
452627,8235406,4718583
457153,8538053,4718583
461724,11486677,9437175
466341,11285132,9437175
471004,11373540,9437175
475714,11523542,9437175
480471,11546802,9437175
485275,15370315,9437175
490127,15286278,9437175
495028,15567063,9437175
499978,15135815,9437175
504977,15487285,9437175
510026,12599421,9437175
515126,12411916,9437175
520277,12801787,9437175
525479,12358487,9437175
530733,12455304,9437175
536040,13011481,9437175
541400,12659320,9437175
546814,12892130,9437175
552282,13027167,9437175
557804,12983954,9437175
563382,13089401,9437175
569015,13417628,9437175
574705,13327462,9437175
580452,13153222,9437175
586256,13808702,9437175
592118,13481641,9437175
598039,13674613,9437175
604019,13686687,9437175
610059,13556139,9437175
616159,14160516,9437175
622320,14351678,9437175
628543,13905581,9437175
634828,14397200,9437175
641176,14229358,9437175
647587,13965482,9437175
654062,14490446,9437175
660602,16110367,9437175
667208,17911721,9437175
673880,18512902,9437175
680618,19063261,9437175
687424,18659664,9437175
694298,15415264,9437175
701240,15269209,9437175
708252,15065961,9437175
715334,15440718,9437175
722487,15740268,9437175
729711,15242113,9437175
737008,15667346,9437175
744378,15817737,9437175
751821,15606278,9437175
759339,15922294,9437175
766932,16259222,9437175
774601,15812366,9437175
782347,16112363,9437175
790170,16521711,9437175
798071,16194395,9437175
806051,16827724,9437175
814111,17327329,9437175
822252,16656787,9437175
830474,17306748,9437175
838778,17369856,9437175
847165,18219618,9437175
855636,19541216,9437175
864192,17734073,9437175
872833,17358315,9437175
881561,18301769,9437175
890376,18318407,9437175
899279,17792569,9437175
908271,18488482,9437175
917353,18873007,9437175
926526,23824007,18874359
935791,24606391,18874359
945148,24963729,18874359
954599,24465522,18874359
964144,25271949,18874359
973785,25296969,18874359
983522,25071023,18874359
993357,25938131,18874359
1003290,26968052,18874359
1013322,25722139,18874359
1023455,25889695,18874359
1033689,26653226,18874359
1044025,26236788,18874359
1054465,28430008,18874359
1065009,27182467,18874359
1075659,27066668,18874359
1086415,27260295,18874359
1097279,27930676,18874359
1108251,27124494,18874359
1119333,27798772,18874359
1130526,28706178,18874359
1141831,27870524,18874359
1153249,28332947,18874359
1164781,29519635,18874359
1176428,28188701,18874359
1188192,29297591,18874359
1200073,29563617,18874359
1212073,28925871,18874359
1224193,29268888,18874359
1236434,29717190,18874359
1248798,29268454,18874359
1261285,29602037,18874359
1273897,30003911,18874359
1286635,29700334,18874359
1299501,30691462,18874359
1312496,31478564,18874359
1325620,30278953,18874359
1338876,31126929,18874359
1352264,32054677,18874359
1365786,30861331,18874359
1379443,31822383,18874359
1393237,33301951,18874359
1407169,31520315,18874359
1421240,32671044,18874359
1435452,34336115,18874359
1449806,32351919,18874359
1464304,34422990,18874359
1478947,35020263,18874359
1493736,33149076,18874359
1508673,35080846,18874359
1523759,35088885,18874359
1538996,34049768,18874359
1554385,36584743,18874359
1569928,36551641,18874359
1585627,35407835,18874359
1601483,37247409,18874359
1617497,37263124,18874359
1633671,36717042,18874359
1650007,38260056,18874359
1666507,38623446,18874359
1683172,38160055,18874359
1700003,39505209,18874359
1717003,40213311,18874359
1734173,39894642,18874359
1751514,40663259,18874359
1769029,42006618,18874359
1786719,41331339,18874359
1804586,41925862,18874359
1822631,42677798,18874359
1840857,59589899,37748727
1859265,61309419,37748727
1877857,63732245,37748727
1896635,60800727,37748727
1915601,64347162,37748727
1934757,64674774,37748727
1954104,67079381,37748727
1973645,66517317,37748727
1993381,78337931,37748727
2013314,67538707,37748727
2033447,68319650,37748727
2053781,67899536,37748727
2074318,72354610,37748727
2095061,73117780,37748727
2116011,72138355,37748727
2137171,70223977,37748727
2158542,70977970,37748727
2180127,70202294,37748727
2201928,70537594,37748727
2223947,72158064,37748727
2246186,72250430,37748727
2268647,75528960,37748727
2291333,73644847,37748727
2314246,74066264,37748727
2337388,73598881,37748727
2360761,76139656,37748727
2384368,75714125,37748727
2408211,78490430,37748727
2432293,79114043,37748727
2456615,76300021,37748727
2481181,82398816,37748727
2505992,81128248,37748727
2531051,77754104,37748727
2556361,81254417,37748727
2581924,85316308,37748727
2607743,79786979,37748727
2633820,81606046,37748727
2660158,82981970,37748727
2686759,82662602,37748727
2713626,84827899,37748727
2740762,84645246,37748727
2768169,84083414,37748727
2795850,84924259,37748727
2823808,86811950,37748727
2852046,86682026,37748727
2880566,91596972,37748727
2909371,87942015,37748727
2938464,89909954,37748727
2967848,89601086,37748727
2997526,90364935,37748727
3027501,89279967,37748727
3057776,93249822,37748727
3088353,95962133,37748727
3119236,93114032,37748727
3150428,99095845,37748727
3181932,95857680,37748727
3213751,95690542,37748727
3245888,102248891,37748727
3278346,99723980,37748727
3311129,98343146,37748727
3344240,108841276,37748727
3377682,126966424,37748727
3411458,99589061,37748727
3445572,103951165,37748727
3480027,105854128,37748727
3514827,118758814,37748727
3549975,107405048,37748727
3585474,109928810,37748727
3621328,113765763,37748727
3657541,120234396,37748727
3694116,165755887,75497463
3731057,170187812,75497463
3768367,173076971,75497463
3806050,168342215,75497463
3844110,170285448,75497463
3882551,176250457,75497463
3921376,176418677,75497463
3960589,177991303,75497463
4000194,187307882,75497463
4040195,187237981,75497463
4080596,192004984,75497463
4121401,197117936,75497463
4162615,200324322,75497463
4204241,231299943,75497463
4246283,223324557,75497463
4288745,242559545,75497463
4331632,246174930,75497463
4374948,251598607,75497463
4418697,255336729,75497463
4462883,265731806,75497463
4507511,245709961,75497463
4552586,273943787,75497463
4598111,265955501,75497463
4644092,272200341,75497463
4690532,275124251,75497463
4737437,268571834,75497463
4784811,283585040,75497463
4832659,292686602,75497463
4880985,300408615,75497463
4929794,301606208,75497463
4979091,297425090,75497463
5028881,307329154,75497463
5079169,305267801,75497463
5129960,315824915,75497463
5181259,318621222,75497463
5233071,318873399,75497463
5285401,279122514,75497463
5338255,283021691,75497463
5391637,283904551,75497463
5445553,335650941,75497463
5500008,340952885,75497463
5555008,347229429,75497463
5610558,346226759,75497463
5666663,352724271,75497463
5723329,363725224,75497463
5780562,371503722,75497463
5838367,365307277,75497463
5896750,376515913,75497463
5955717,384478453,75497463
6015274,385068884,75497463
6075426,397276595,75497463
6136180,435296574,75497463
6197541,411177629,75497463
6259516,412499176,75497463
6322111,413482603,75497463
6385332,419042876,75497463
6449185,432986562,75497463
6513676,432723894,75497463
6578812,443228754,75497463
6644600,440451125,75497463
6711046,448510311,75497463
6778156,385615650,75497463
6845937,404072076,75497463
6914396,423213098,75497463
6983539,472757140,75497463
7053374,480953342,75497463
7123907,478676472,75497463
7195146,502342467,75497463
7267097,493215048,75497463
7339767,506647380,75497463
7413164,602359779,150994935
7487295,614137546,150994935
7562167,616576119,150994935
7637788,643407490,150994935
7714165,641417350,150994935
7791306,668957719,150994935
7869219,670317177,150994935
7947911,673678736,150994935
8027390,649756818,150994935
8107663,586031928,150994935
8188739,678271724,150994935
8270626,702931687,150994935
8353332,726643364,150994935
8436865,739798410,150994935
8521233,749798361,150994935
8606445,757645761,150994935
8692509,763429859,150994935
8779434,781771497,150994935
8867228,791046007,150994935
8955900,804515251,150994935
9045459,811275796,150994935
9135913,823132913,150994935
9227272,725568494,150994935
9319544,710425247,150994935
9412739,866390312,150994935
9506866,866867262,150994935
9601934,875764674,150994935
9697953,900410445,150994935
9794932,900970156,150994935
9892881,956247862,150994935
9991809,904807842,150994935
